,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude,altitude
14420,MMR013028040,Nyaung Pin Thar,ညောင်ပင်သာ,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Thar ညောင်ပင်သာ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7754082, 96.1673708, 0.0)",21.7754082,96.1673708,0.0
14421,MMR013028041,Boet Din,ဘို့ဒင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14422,MMR013028042,Pyar Hmut,ပျားမွှတ်,ကျေးရွာအုပ်စု,Village Tract,"ပျားမွှတ်, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.4904189, 96.1576932, 0.0)",16.4904189,96.1576932,0.0
14423,MMR013028043,War Ba Lauk Thauk,ဝါးဘလောက်သောက်,ကျေးရွာအုပ်စု,Village Tract,"ဝါးဘလောက်သောက်, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.5167728, 96.1699568, 0.0)",16.5167728,96.1699568,0.0
14424,MMR013028044,Ma Wun,မဝန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14425,MMR013028045,Kywe Lu Aing,ကျွဲလူးအိုင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14426,MMR013028046,Ka Mar Ka Nee,ကမာကနီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
14427,MMR013028047,Tha Khut Pin,သခွတ်ပင်,ကျေးရွာအုပ်စု,Village Tract,"သခွတ်ပင်, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.6051942, 96.2304807, 0.0)",16.6051942,96.2304807,0.0
14428,MMR013028048,Kyon Da Yei,ကျုံဒရယ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14429,MMR013028049,Kyu Taw Chaung,ကျူတောချောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14430,MMR013028050,Kha Yaik Kha Ni,ခရိုက်ခနိ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14431,MMR013028051,Htan Ta Pin,ထန်းတပင်,ကျေးရွာအုပ်စု,Village Tract,"ထန်းတပင်, ရန်ကုန်တိုင်းဒေသကြီး, 1111, Myanmar","(17.05755495, 95.88844688904413, 0.0)",17.05755495,95.88844688904413,0.0
14432,MMR013028052,Tha Min Chan,သမင်ခြံ,ကျေးရွာအုပ်စု,Village Tract,"သမင်ခြံ, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.360649, 94.895767, 0.0)",22.360649,94.895767,0.0
14433,MMR013028053,Tar Taik,တာတိုက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14434,MMR013028054,Sar Taing Hmut,ဆားတိုင်မွှတ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14435,MMR013028055,Tha Yet Taw,သရက်တော,ကျေးရွာအုပ်စု,Village Tract,"သရက်တော, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(20.0452, 96.228981, 0.0)",20.0452,96.228981,0.0
14436,MMR013029001,Ka Mar Par,ကမာပါ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14437,MMR013029002,Kawt Dun,ကော့ဒွန်း,ကျေးရွာအုပ်စု,Village Tract,"ကော့ဒွန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.4361204, 96.1647327, 0.0)",16.4361204,96.1647327,0.0
14438,MMR013029003,Kan Hylar Shey,ကန်လျှားရှည်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14439,MMR013029004,Kayin Chaung,ကရင်ချောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14440,MMR013029005,Ka Nyin Kone,ကညင်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ကညင်ကုန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.3373218, 96.1270148, 0.0)",16.3373218,96.1270148,0.0
14441,MMR013029006,Kya Khat Kone Gyi,ကြခတ်ကုန်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ကြခတ်ကုန်းကြီး, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.3896267, 96.1750355, 0.0)",16.3896267,96.1750355,0.0
14442,MMR013029007,Kya Khat Kone Lay,ကြခတ်ကုန်းလေး,ကျေးရွာအုပ်စု,Village Tract,"ကြခတ်ကုန်းလေး, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.3585709, 96.1233747, 0.0)",16.3585709,96.1233747,0.0
14443,MMR013029008,Kant Ma lar,ကန့်မလာ,ကျေးရွာအုပ်စု,Village Tract,"ကန့်မလာ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.4105773, 96.2036129, 0.0)",16.4105773,96.2036129,0.0
14444,MMR013029009,Kha Lauk Ta Yar,ခလောက်တရာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14445,MMR013029010,Hnget Gyi Daung,ငှက်ကြီးဒေါင်,ကျေးရွာအုပ်စု,Village Tract,"ငှက်ကြီးဒေါင်, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.3985705, 96.191267, 0.0)",16.3985705,96.191267,0.0
14446,MMR013029011,Taik Gyi,တိုက်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"တိုက်ကြီး, ရန်ကုန်တိုင်းဒေသကြီး, 11101, Myanmar","(17.3145946, 95.9588329, 0.0)",17.3145946,95.9588329,0.0
14447,MMR013029012,Su Ka Lat,ဆူးကလပ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14448,MMR013029013,Seik Gyi,ဆိပ်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဆိပ်ကြီး, Thaton District, Mon, Myanmar","(16.5439787, 97.4754849, 0.0)",16.5439787,97.4754849,0.0
14449,MMR013029014,Nyaung Ngu,ညောင်ငူ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14450,MMR013029015,Taw Kha Yan Ah Shey,တော်ခရမ်းအရှေ့,ကျေးရွာအုပ်စု,Village Tract,,,,,
14451,MMR013029016,Taw Kha Yan Ah Nauk,တော်ခရမ်းအနောက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14452,MMR013029017,Taung Kone 1,တောင်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"တောင်ကုန်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.99246, 95.853737, 0.0)",20.99246,95.853737,0.0
14453,MMR013029018,Taw Ku Ah Shey,တော်ကူးအရှေ့,ကျေးရွာအုပ်စု,Village Tract,,,,,
14454,MMR013029019,Taw Ku Ah Nauk,တော်ကူးအနောက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14455,MMR013029020,Taw Kyaung,တော​ကျောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14456,MMR013029021,Taw Pyar,တော်ပြာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14457,MMR013029022,Taw Lan,တော်လန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14458,MMR013029023,Taw Kha Lu,တော်ခလူး,ကျေးရွာအုပ်စု,Village Tract,"တော်ခလူး, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.4858103, 96.2783441, 0.0)",16.4858103,96.2783441,0.0
14459,MMR013029024,Taw Kha Yan Lay,တော်ခရမ်းလေး,ကျေးရွာအုပ်စု,Village Tract,,,,,
14460,MMR013029025,Hti Hpar,ထီဖာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14461,MMR013029026,Day Da Naw,ဒေးဒနော,ကျေးရွာအုပ်စု,Village Tract,,,,,
14462,MMR013029027,Da Yei Lu,ဒရယ်လူး,ကျေးရွာအုပ်စု,Village Tract,,,,,
14463,MMR013029028,Pi La Khat,ပီလခတ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14464,MMR013029029,Pa Kauk,ပကောက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14465,MMR013029030,Pay Kone,ပေကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ပေကုန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.4191097, 95.9962556, 0.0)",16.4191097,95.9962556,0.0
14466,MMR013029031,Hmaw Bi,မှော်ဘီ,ကျေးရွာအုပ်စု,Village Tract,"မှော်ဘီ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(17.128675899999998, 96.0535465205914, 0.0)",17.128675899999998,96.0535465205914,0.0
14467,MMR013029032,Mei Ya Kone,မယ်ရကုန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14468,MMR013029033,Man Ka Leik,မန်းကလိပ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14469,MMR013029034,Ma Yan,မရမ်း,ကျေးရွာအုပ်စု,Village Tract,"မရမ်း, မိုးညှင်းခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(25.345039, 97.082176, 0.0)",25.345039,97.082176,0.0
14470,MMR013029035,Yae Tein,ရေတိမ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14471,MMR013029036,Let Khoke Kone,လက်ခုပ်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"လက်ခုပ်ကုန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.3405086, 96.1607347, 0.0)",16.3405086,96.1607347,0.0
14472,MMR013029037,Wet Kaik,ဝက်ကိုက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14473,MMR013029038,War Kauk Taw,ဝါးကောက်တော,ကျေးရွာအုပ်စု,Village Tract,,,,,
14474,MMR013029039,Thone Gwa,သုံးခွ,ကျေးရွာအုပ်စု,Village Tract,"သုံးခွ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.7608437, 96.5237188, 0.0)",16.7608437,96.5237188,0.0
14475,MMR013029040,Tha Pyu San,သပြုစမ်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14476,MMR013029041,Thea Kone Tan,သဲကုန်းတန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14477,MMR013029042,Taung Kone 2,တောင်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"တောင်ကုန်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(20.99246, 95.853737, 0.0)",20.99246,95.853737,0.0
14478,MMR013029043,In Ga Lone,အင်္ဂလုံး,ကျေးရွာအုပ်စု,Village Tract,,,,,
14479,MMR013030001,Rakhine Chaung (South),ရခိုင်ချောင်(တောင်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14480,MMR013030002,Rakhine Chaung (North),ရခိုင်ချောင်(မြောက်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14481,MMR013030003,Da Noke San Pya,ဓနုတ်စံပြ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14482,MMR013030004,Nyaung Chaung,ညောင်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ချောင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.674841, 94.013313, 0.0)",19.674841,94.013313,0.0
14483,MMR013030005,Tone Tin Gan (South),တုံးတင်ဂံ(တောင်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14484,MMR013030006,Tone Tin Gan (North),တုံးတင်ဂံ(မြောက်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14485,MMR013030007,Boe Hpyu Chaung,ဘိုးဖြူချောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14486,MMR013030008,Kha Naung (Ywar Ma),ခနောင်(ရွာမ),ကျေးရွာအုပ်စု,Village Tract,,,,,
14487,MMR013030009,Kha Naung (Upper),ခနောင်(အထက်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14488,MMR013030010,Kha Naung (Shan Su),ခနောင်(ရှမ်းစု),ကျေးရွာအုပ်စု,Village Tract,,,,,
14489,MMR013030011,Ta Dar Chaung,တံတားချောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14490,MMR013030012,Ye Chaung,ရဲချောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14491,MMR013030013,Tha Pyay Kone,သပြေကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သပြေကုန်း, Thaton District, Mon, Myanmar","(16.5692602, 97.3517136, 0.0)",16.5692602,97.3517136,0.0
14492,MMR013030014,Nyaung Ngoke To,ညောင်ငုတ်တို,ကျေးရွာအုပ်စု,Village Tract,,,,,
14493,MMR013030015,Htaw (Lower),ထော်(အောက်),ကျေးရွာအုပ်စု,Village Tract,,,,,
14494,MMR013030016,Ye Chaung Wa,ရဲချောင်းဝ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14495,MMR013030017,Pyawbwe Gyi,ပျော်ဘွယ်ကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
14496,MMR013030018,Shwe Hlay Chaung,ရွှေလှေချောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14497,MMR013030019,Nyaung Pin,ညောင်ပင်,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ပင်, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.2928042, 96.1136317, 0.0)",21.2928042,96.1136317,0.0
14498,MMR013030020,Kywe Lu Aing,ကျွဲလူးအိုင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14499,MMR013030021,Than Ban Chaung,သမ္ဘာန်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14500,MMR013030022,Htu Gyi,ထူးကြီး,ကျေးရွာအုပ်စု,Village Tract,"ထူးကြီး (Htugyi), အင်္ဂပူ, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.9725955, 95.2564036, 0.0)",17.9725955,95.2564036,0.0
14501,MMR013030023,Tha Yaw Tan,သရောတန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14502,MMR013046001,Shwe Lin Ban,ရွှေလင်ဘန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
14503,MMR013046002,Ka Sin,ကစင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
14504,MMR013046003,Shan Chaung,ရှမ်းချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ရှမ်းချောင်း Shan Chaung, မြိတ်မြို့, Myeik District, Tanintharyi Region, 14051, Myanmar","(12.4503173, 98.6406211, 0.0)",12.4503173,98.6406211,0.0
14505,MMR013046004,Yae Oke Kan,ရေဥက္ကံ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14506,MMR013046005,Nyaung,ညောင်,ကျေးရွာအုပ်စု,Village Tract,"ညောင် ဘုန်းကြီးကျောင်း, ပေါင်, Thaton District, Mon, Myanmar","(16.7027066, 97.4248254, 0.0)",16.7027066,97.4248254,0.0
14507,MMR013047001,Ah Lel,အလယ်,ကျေးရွာအုပ်စု,Village Tract,"အလယ်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.775841, 94.507889, 0.0)",17.775841,94.507889,0.0
14508,MMR013047002,Ku Lar Gyi Su,ကုလားကြီးစု,ကျေးရွာအုပ်စု,Village Tract,,,,,
14509,MMR013047003,Ah Twin Pa Dan,အတွင်းပဒံ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14510,MMR013047004,Ah Pyin Pa Dan,အပြင်ပဒံ,ကျေးရွာအုပ်စု,Village Tract,,,,,
14511,MMR014001001,Nang Hawng,နန်းဟောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
