,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
818,MMR014002701,Nyaungshwe Town,ညောင်ရွှေ,မြို့,Town,"ညောင်ရွှေ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06081, Myanmar","(20.3593344, 96.90721525418596, 0.0)",20.359334399999998,96.90721525418594
820,MMR014003701,Hopong Town,ဟိုပုံး,မြို့,Town,"ဟိုပုံး, ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.00033395, 97.25843348546186, 0.0)",21.00033395,97.25843348546186
821,MMR014004701,Hsihseng Town,ဆီဆိုင်,မြို့,Town,"ဆီဆိုင်, ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 140104, Myanmar","(20.242778649999998, 97.3063255218525, 0.0)",20.24277865,97.3063255218525
822,MMR014005701,Kalaw Town,ကလော,မြို့,Town,"ဝဵင်းၵလေႃး, ကလော, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 9782, Myanmar","(20.6356031, 96.5656373, 0.0)",20.6356031,96.5656373
823,MMR014005702,Aungpan Town,အောင်ပန်း,မြို့,Town,"အောင်ပန်းမြို့, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.6599788, 96.6329522, 0.0)",20.6599788,96.6329522
824,MMR014005703,He Hoe Town,ဟဲဟိုး,မြို့,Town,"ဟဲဟိုး လေဆိပ်, 4, ကလော, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 081, Myanmar","(20.75263245, 96.79217437426055, 0.0)",20.75263245,96.79217437426055
825,MMR014006701,Pindaya Town,ပင်းတယ,မြို့,Town,"ပင်းတယ, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.94158, 96.662794, 0.0)",20.94158,96.66279399999999
826,MMR014007701,Ywangan Town,ရွာငံ,မြို့,Town,"ရွာငံ, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.162815, 96.442291, 0.0)",21.162815,96.442291
827,MMR014008701,Lawksawk Town,ရပ်စောက်,မြို့,Town,"ရပ်စောက်, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06071, Myanmar","(21.63542045, 96.97110028261599, 0.0)",21.63542045,96.971100282616
828,MMR014008702,Intaw Town,အင်တော,မြို့,Town,"အင်တော, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.104549, 96.421852, 0.0)",21.104549,96.421852
829,MMR014009701,Pinlaung Town,ပင်လောင်း,မြို့,Town,"ပင်လောင်း, ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06053, Myanmar","(20.137476, 96.67366002656135, 0.0)",20.137476,96.67366002656135
830,MMR014009702,Naungtayar Town,နောင်တရား,မြို့,Town,"နောင်တရားမြို့, ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.291801, 96.757105, 0.0)",20.291801,96.75710500000001
832,MMR014010701,Pekon Town,ဖယ်ခုံ,မြို့,Town,"ဖယ်ခုံ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(19.6445967, 96.79529321249998, 0.0)",19.6445967,96.79529321249998
833,MMR014011701,Loilen Town,လွိုင်လင်,မြို့,Town,"လွိုင်လင်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.86367475, 97.4635992725022, 0.0)",20.86367475,97.46359927250221
834,MMR014011702,Pinlon Town,ပင်လုံ,မြို့,Town,"ပင်လုံ, မိုးညှင်းခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(24.558821, 96.191719, 0.0)",24.558821,96.19171899999999
835,MMR014012701,Laihka Town,လဲချား,မြို့,Town,"လဲချား, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.29966865, 97.76209612370835, 0.0)",21.29966865,97.76209612370836
836,MMR014013701,Nansang Town,နမ့်စန်,မြို့,Town,"နမ့်စန်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06161, Myanmar","(20.83260345, 97.85092585039908, 0.0)",20.83260345,97.85092585039908
837,MMR014013702,Kho Lam Town,ခိုလမ်,မြို့,Town,"ၶူဝ်လမ်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.1005303, 98.109316, 0.0)",21.100530300000003,98.109316
838,MMR014014701,Kunhing Town,ကွန်ဟိန်း,မြို့,Town,"ကွန်ဟိန်း, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 85008, Myanmar","(21.259518, 98.46762123976967, 0.0)",21.259518,98.46762123976968
839,MMR014014702,Kar Li Town,ကာလိ,မြို့,Town,"ၵႃလီႉ, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 85008, Myanmar","(21.2872486, 98.5339259, 0.0)",21.2872486,98.53392590000001
840,MMR014015701,Kyethi Town,ကျေးသီး,မြို့,Town,"ကျေးသီး, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 4980, Myanmar","(21.6770639, 98.05656876304579, 0.0)",21.6770639,98.05656876304579
841,MMR014015702,Mongnawng Town,မိုင်းနောင်,မြို့,Town,"မိူင်းၼွင်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.6454239, 98.1203512, 0.0)",21.645423899999997,98.1203512
842,MMR014016701,Mongkaing Town,မိုင်းကိုင်,မြို့,Town,"မိုင်းကိုင်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.746495850000002, 97.50346058062559, 0.0)",21.74649585,97.50346058062559
843,MMR014017701,Monghsu Town,မိုင်းရှူး,မြို့,Town,"မိုင်းရှူး, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.793477250000002, 98.36543972655923, 0.0)",21.79347725,98.36543972655925
844,MMR014017702,Mongsan (Hmonesan) Town,မိုင်းစံ(မုန်းဆန်း),မြို့,Town,"မိူင်းၸၢင်, လွိုင်လင်ခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.660114, 98.366485, 0.0)",21.660114,98.366485
845,MMR014018701,Langkho Town,လင်းခေး,မြို့,Town,"လၢင်းၶိူဝ်း, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.3438933, 98.0057791, 0.0)",20.3438933,98.0057791
846,MMR014018702,Homein Town,ဟိုမိန်း,မြို့,Town,"ႁူဝ်မိူင်း, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(19.759361, 97.980414, 0.0)",19.759361,97.980414
847,MMR014019701,Mongnai Town,မိုးနဲ,မြို့,Town,"မိုးနဲ, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.6924379, 98.19400001175845, 0.0)",20.692437899999998,98.19400001175845
848,MMR014019702,Kengtawng Town,ကျိုင်းတောင်း,မြို့,Town,"ၵဵင်းတွင်း, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.7636453, 98.3328549, 0.0)",20.7636453,98.33285490000002
849,MMR014020701,Mawkmai Town,မောက်မယ်,မြို့,Town,"မောက်မယ်, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.09605965, 97.57281943839239, 0.0)",20.09605965,97.57281943839241
850,MMR014021701,Mongpan Town,မိုင်းပန်,မြို့,Town,"မိူင်းပၼ်ႇ, လင်းခေးခရိုင်, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.3186811, 98.361903, 0.0)",20.318681100000003,98.361903
851,MMR015001701,Lashio Town,လားရှိုး,မြို့,Town,"လႃႈသဵဝ်ႈ, လားရှိုးခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, 06301, Myanmar","(22.933333, 97.75, 0.0)",22.933332999999998,97.75
852,MMR015002701,Hseni Town,သိန္နီ,မြို့,Town,"သိန္နီ, လားရှိုးခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.2589046, 98.13604604991531, 0.0)",23.2589046,98.13604604991531
853,MMR015003701,Mongyai Town,မိုင်းရယ်,မြို့,Town,"မိုင်းရယ်, လားရှိုးခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.4465142, 97.99785532837917, 0.0)",22.4465142,97.99785532837916
854,MMR015004701,Tangyan Town,တန့်ယန်း,မြို့,Town,"တန့်ယန်း, လားရှိုးခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.41219605, 98.42439569329905, 0.0)",22.41219605,98.42439569329905
856,MMR015005702,Man Kan Town,မန်ကန်,မြို့,Town,"မန်ကန်, ဝကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရတိုင်း, မက်မန်းခရိုင် Matman, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(22.68954, 98.595193, 0.0)",22.68954,98.59519300000001
857,MMR015009701,Muse Town,မူဆယ်,မြို့,Town,"မူဆယ်, မူဆယ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.900994400000002, 98.10844187851924, 0.0)",23.9009944,98.10844187851923
858,MMR015009702,Monekoe Town,မုန်းကိုး,မြို့,Town,"မိူင်းၵူဝ်း, မူဆယ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(24.1012181, 98.3083826, 0.0)",24.1012181,98.30838259999999
861,MMR015010701,Namhkan Town,နမ့်ခမ်း,မြို့,Town,"နမ့်ခမ်း, မူဆယ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.715186250000002, 97.5661385568209, 0.0)",23.71518625,97.5661385568209
862,MMR015011701,Kutkai Town,ကွတ်ခိုင်,မြို့,Town,"ကွတ်ခိုင်, မူဆယ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.64213505, 98.14793004051415, 0.0)",23.64213505,98.14793004051417
863,MMR015011702,Tarmoenye Town,တာမိုးညဲ,မြို့,Town,"တာမိုးညဲ, မူဆယ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.5765696, 98.0953671, 0.0)",23.576569600000003,98.0953671
864,MMR015012701,Kyaukme Town,ကျောက်မဲ,မြို့,Town,"ကျောက်မဲ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.59965065, 96.80459511035602, 0.0)",22.59965065,96.804595110356
865,MMR015012702,Mongngawt Town,မိုင်းငေါ့,မြို့,Town,"မိူင်းငေႃႉ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.77315, 96.98238, 0.0)",22.77315,96.98238
866,MMR015012703,Monglon Town,မိုင်းလုံ,မြို့,Town,"မိူင်းလူင်, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.79395, 96.62272, 0.0)",22.79395,96.62272
867,MMR015013701,Nawnghkio Town,နောင်ချို,မြို့,Town,"နောင်ချို, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.3689555, 96.60958390455181, 0.0)",22.3689555,96.6095839045518
868,MMR015014701,Hsipaw Town,သီပေါ,မြို့,Town,"သီပေါ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.40190975, 97.55452358098077, 0.0)",22.40190975,97.55452358098076
869,MMR015015701,Namtu Town,နမ္မတူ,မြို့,Town,"နမ္မတူ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.006810299999998, 97.47445131937138, 0.0)",23.0068103,97.47445131937138
870,MMR015016701,Namhsan Town,နမ့်ဆန်,မြို့,Town,"နမ့်ဆန်, ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.94588725, 97.20705503604887, 0.0)",22.94588725,97.20705503604887
871,MMR015017701,Mongmit Town,မိုးမိတ်,မြို့,Town,"မိုးမိတ်, မိုးမိတ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.162595, 96.540304175, 0.0)",23.162595,96.540304175
872,MMR015018701,Mabein Town,မဘိမ်း,မြို့,Town,"မဘိမ်း, မိုးမိတ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.70130125, 96.72718603132449, 0.0)",23.70130125,96.72718603132448
873,MMR015019701,Manton Town,မန်တုံ,မြို့,Town,"မန်တုံ, ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.394021549999998, 97.34434555713452, 0.0)",23.39402155,97.34434555713452
874,MMR015020701,Kunlong Town,ကွမ်းလုံ,မြို့,Town,"ၵုၼ်လူင်, ကွမ်းလုံခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.41799, 98.655021, 0.0)",23.41799,98.65502099999999
875,MMR015021701,Hopang Town,ဟိုပန်,မြို့,Town,"ဟိုပန်, ဝကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရတိုင်း, ဟိုပန်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, 150402, Myanmar","(23.2210209, 98.78172603586486, 0.0)",23.221020899999996,98.78172603586486
876,MMR015021702,Namtit Town,နမ့်တစ်,မြို့,Town,"နမ့်တစ်, ဝကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရတိုင်း, ဟိုပန်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(23.4743324, 98.869266, 0.0)",23.474332399999998,98.86926600000001
877,MMR015021703,Pan Lon Town,ပန်လုံ,မြို့,Town,"ပန်လုံ, ဝကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရတိုင်း, ဟိုပန်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(23.256638, 98.78697, 0.0)",23.256638,98.78697
878,MMR015022701,Laukkaing Town,လောက်ကိုင်,မြို့,Town,"လောက်ကိုင်, 果敢自治区(ကိုးကန့်), 老街县(လောက်ကိုင်ခရိုင်), ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.6476085, 98.7338866404925, 0.0)",23.6476085,98.7338866404925
879,MMR015022702,Chinshwehaw Town,ချင်းရွှေဟော်,မြို့,Town,"ချင်းရွှေဟော်မြို့, 果敢自治区(ကိုးကန့်), 老街县(လောက်ကိုင်ခရိုင်), ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.4771282, 98.8252284, 0.0)",23.4771282,98.82522840000001
880,MMR015023701,Konkyan Town,ကုန်းကြမ်း,မြို့,Town,"ကုန်းကြမ်း, 果敢自治区(ကိုးကန့်), 老街县(လောက်ကိုင်ခရိုင်), ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.8324005, 98.5362597, 0.0)",23.832400500000002,98.5362597
881,MMR015023702,Maw Hteik Town,​မော်ထိုက်,မြို့,Town,"မော်ထိုက်, 果敢自治区(ကိုးကန့်), 老街县(လောက်ကိုင်ခရိုင်), ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(24.096922, 98.860976, 0.0)",24.096922,98.86097600000001
882,MMR015024701,Matman Town,မက်မန်း,မြို့,Town,"မက်မန်း, ဝကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရတိုင်း, မက်မန်းခရိုင် Matman, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.870731, 98.79429983924973, 0.0)",21.870731,98.79429983924973
883,MMR016001701,Kengtung Town,ကျိုင်းတုံ,မြို့,Town,"ၵဵင်းတုင်, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.2918037, 99.6028652, 0.0)",21.2918037,99.6028652
884,MMR016002701,Mongkhet Town,မိုင်းခတ်,မြို့,Town,"မိုင်းခတ်, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(21.69292385, 99.31751733618913, 0.0)",21.69292385,99.31751733618911
885,MMR016003701,Mongyang Town,မိုင်းယန်း,မြို့,Town,"မိုင်းယန်း, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(21.9329082, 99.52370706860776, 0.0)",21.9329082,99.52370706860776
886,MMR016003702,Mongpauk Town,မိုင်းပေါက်,မြို့,Town,"မိုင်းပေါက်, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Northern Region, Myanmar","(22.0082, 99.3101, 0.0)",22.0082,99.3101
887,MMR016005701,Mongla Town,မိုင်းလား,မြို့,Town,"မိုင်းလား, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.5469198, 99.92956480146822, 0.0)",21.5469198,99.92956480146822
888,MMR016006701,Monghsat Town,မိုင်းဆတ်,မြို့,Town,"မိုင်းဆတ်မြို့, မိုင်းဆတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.535314, 99.256089, 0.0)",20.535314,99.256089
889,MMR016006702,Mongkhoke Town,မိုင်းခုတ်,မြို့,Town,"မိူင်းၵူၵ်း, မိုင်းဆတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Southern region, Myanmar","(20.7400271, 99.4624551, 0.0)",20.740027100000002,99.4624551
891,MMR016007702,Tontar Town,တုံတာ,မြို့,Town,"တူင်ႈတႃႈ, ကျိုင်းတုံခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.330961, 99.2883431, 0.0)",21.330961,99.28834309999999
892,MMR016008701,Mongton Town,မိုင်းတုံ,မြို့,Town,"မိူင်းတူၼ်, မိုင်းဆတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.296131, 98.897198, 0.0)",20.296131,98.897198
893,MMR016008702,Ponparkyin Town,ပုံပါကျင်,မြို့,Town,"ပုင်ႇပႃႇၶႅမ်, မိုင်းဆတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Southern region, Myanmar","(19.8876118, 98.9399958, 0.0)",19.887611800000002,98.9399958
894,MMR016008703,Hmone Hta Town,မုံးထ,မြို့,Town,"မိူင်းထႃႉ, မိုင်းဆတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Wa State Southern region, Myanmar","(19.853921, 98.558408, 0.0)",19.853921,98.558408
895,MMR016009701,Tachileik Town,တာချီလိတ်,မြို့,Town,"တႃႈၶီႈလဵၵ်း, တာချီလိတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, 57120, Myanmar","(20.4490789, 99.8842143, 0.0)",20.4490789,99.8842143
896,MMR016009702,Kenglat Town,ကျိုင်းလပ်,မြို့,Town,"ကျိုင်းလပ်မြို့, တာချီလိတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.8681043, 100.5342495, 0.0)",20.8681043,100.5342495
897,MMR016009703,Tarlay Town,တာလေ,မြို့,Town,"တာလေ, တာချီလိတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.7123532, 100.093864, 0.0)",20.7123532,100.093864
898,MMR016010701,Monghpyak Town,မိုင်းဖြတ်,မြို့,Town,"မိူင်းၽျၢၵ်ႈ, မိုင်းဖြတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.8784297, 99.9255692, 0.0)",20.878429699999998,99.9255692
899,MMR016011701,Mongyawng Town,မိုင်းယောင်း,မြို့,Town,"မိုင်းယောင်း, မိုင်းဖြတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.3708325, 100.56314494374516, 0.0)",21.370832500000002,100.56314494374516
900,MMR016011702,Mongyu Town,မိုင်းယု,မြို့,Town,"မိုင်းယုမြို့, မိုင်းဖြတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.3297589, 100.5515057, 0.0)",21.329758899999998,100.5515057
901,MMR017001701,Pathein Town,ပုသိမ်,မြို့,Town,"ပုသိမ်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.9079855, 94.55199096551516, 0.0)",16.907985500000002,94.55199096551516
904,MMR017001704,Chaung Thar Town,ချောင်းသာ,မြို့,Town,"ချောင်းသာ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.845791, 94.497238, 0.0)",17.845791000000002,94.497238
905,MMR017002701,Kangyidaunt Town,ကန်ကြီးထောင့်,မြို့,Town,"ကန်ကြီးထောင့်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.790438100000003, 94.88734781287103, 0.0)",16.790438100000006,94.88734781287106
906,MMR017003701,Thabaung Town,သာပေါင်း,မြို့,Town,"သာပေါင်း, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.1807133, 94.75553704448188, 0.0)",17.1807133,94.75553704448187
907,MMR017004701,Ngapudaw Town,ငပုတော,မြို့,Town,"ငပုတော, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.342192, 94.42019414125038, 0.0)",16.342192,94.42019414125038
910,MMR017005701,Kyonpyaw Town,ကျုံပျော်,မြို့,Town,"ကျုံပျော်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.3195013, 95.28611130762877, 0.0)",17.3195013,95.28611130762876
911,MMR017005702,Ahtaung Town,အထောင်,မြို့,Town,"အ.ထ.က အထောင်, Bogyoke Road, ကျုံပျော်, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.34623235, 95.33470928143865, 0.0)",17.34623235,95.33470928143863
912,MMR017006701,Yegyi Town,ရေကြည်,မြို့,Town,"ရေကြည်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.3501109, 94.95631959426856, 0.0)",17.3501109,94.95631959426856
913,MMR017006702,Ngathaingchaung Town,ငသိုင်းချောင်း,မြို့,Town,"Ngathaing Chaung (ငသိုင်းချောင်း, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.3936665, 95.0691503, 0.0)",17.393666500000002,95.0691503
915,MMR017007701,Kyaunggon Town,ကျောင်းကုန်း,မြို့,Town,"ကျောင်းကုန်း, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.05761315, 95.18773645858303, 0.0)",17.05761315,95.18773645858305
916,MMR017008701,Hinthada Town,ဟင်္သာတ,မြို့,Town,"ဟင်္သာတ, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.620633249999997, 95.39117494347299, 0.0)",17.620633249999994,95.39117494347299
