,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
16203,MMR017002004,Kyee Taw,ကျီးတော,ကျေးရွာအုပ်စု,Village Tract,"ကွီးတာ, ကော့ကရိတ်ခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(15.9267799, 98.4258658, 0.0)",15.9267799,98.4258658
16206,MMR017002007,Hpa Yar Chaung,ဘုရားချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ဘုရားချောင်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.89019, 93.120758, 0.0)",19.89019,93.120758
16216,MMR017002017,Pyin Ma Ngu,ပျဉ်းမငူ,ကျေးရွာအုပ်စု,Village Tract,"ပျဉ်းမငူ, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.16456, 96.403152, 0.0)",17.16456,96.403152
16218,MMR017002019,Kyun U,ကျွန်းဦး,ကျေးရွာအုပ်စု,Village Tract,"Kyun U ကျွန်းဦး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7716202, 96.1485778, 0.0)",21.771620199999997,96.1485778
16221,MMR017002022,Shan,ရှမ်း,ကျေးရွာအုပ်စု,Village Tract,"မန်ဖာ, ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.303149, 97.427329, 0.0)",23.303148999999998,97.427329
16222,MMR017002023,Thea Hpyu,သဲဖြူ,ကျေးရွာအုပ်စု,Village Tract,"သဲဖြူ, Myeik District, Tanintharyi Region, Myanmar","(11.8516445, 99.2896141, 0.0)",11.8516445,99.2896141
16224,MMR017002025,Thaung Gyi,သောင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"သောင်ကြီး, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.175541, 96.497276, 0.0)",17.175541,96.497276
16227,MMR017002028,Ku Lar Kwin,ကုလားကွင်း,ကျေးရွာအုပ်စု,Village Tract,"ကုလားကွင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.179119, 93.695633, 0.0)",19.179119,93.695633
16228,MMR017002029,Nyaung Pin Thar,ညောင်ပင်သာ,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Thar ညောင်ပင်သာ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7754082, 96.1673708, 0.0)",21.7754082,96.1673708
16233,MMR017002034,Kan,ကန်,ကျေးရွာအုပ်စု,Village Tract,"ကန်တော်​မင်​ကန် Kan Taw Min Lake 1, U Htaung Bo Road, ဒဂုံ, ရန်ကုန်, Western District, ရန်ကုန်တိုင်းဒေသကြီး, +951, Myanmar","(16.79409425, 96.14868785353522, 0.0)",16.79409425,96.14868785353521
16246,MMR017002047,Tha Yet Kwin,သရက်ကွင်း,ကျေးရွာအုပ်စု,Village Tract,"သရက်ကွင်း (အနောက်), ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(20.162069, 96.094749, 0.0)",20.162069,96.094749
16247,MMR017002048,Wea Gyi,ဝဲကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဝဲကြီး, Thaton District, Mon, Myanmar","(17.2160007, 97.1583245, 0.0)",17.2160007,97.1583245
16250,MMR017002051,Let Pan,လက်ပန်,ကျေးရွာအုပ်စု,Village Tract,"သုံးခွ - လက်ပန် လမ်းမကြီး, သုံးခွ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.7596179, 96.53069, 0.0)",16.759617900000002,96.53069
16252,MMR017002053,Nyaung Kone,ညောင်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ကုန်း, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.0865, 96.496193, 0.0)",21.0865,96.496193
16256,MMR017002057,Chaung Sauk,ချောင်းစောက်,ကျေးရွာအုပ်စု,Village Tract,"Chaung Zauk, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.2949174, 96.2578628, 0.0)",19.2949174,96.2578628
16258,MMR017002059,Ohn Pin Seik,အုန်းပင်ဆိပ်,ကျေးရွာအုပ်စု,Village Tract,"အုန်းပင်ဆိပ်, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.31727, 95.019676, 0.0)",22.31727,95.019676
16260,MMR017002061,Seik Thar,ဆိပ်သာ,ကျေးရွာအုပ်စု,Village Tract,"ဆိပ်သာ, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.09009, 94.188553, 0.0)",19.09009,94.188553
16262,MMR017002063,Nyaung Chaung,ညောင်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ချောင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.674841, 94.013313, 0.0)",19.674841,94.013313
16268,MMR017002069,Nyaung Waing,ညောင်ဝိုင်း,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ဝိုင်း, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.006769, 96.427612, 0.0)",17.006769,96.427612
16271,MMR017002072,Kyun Gyi,ကျွန်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ကျွန်းကြီး, ရေး, Mawlamyine District, Mon, Myanmar","(15.07716585, 97.73901496665786, 0.0)",15.07716585,97.73901496665786
16272,MMR017002073,Dee Doke,ဒီးဒုတ်,ကျေးရွာအုပ်စု,Village Tract,"Dee Dote ဒီးဒုတ်, ပြင်ဦးလွင်, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7146245, 96.3573736, 0.0)",21.7146245,96.35737359999999
16274,MMR017003002,Kin Tat,ကင်းတပ်,ကျေးရွာအုပ်စု,Village Tract,"ကင်းတပ် Kin Tat, မြိတ်မြို့, Myeik District, Tanintharyi Region, Myanmar","(12.3642747, 98.8173866, 0.0)",12.3642747,98.81738659999999
16279,MMR017003007,Shwe Nyaung Pin,ရွှေညောင်ပင်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေညောင်ပင် Shwe Nyaung Bin, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(19.023296, 96.633165, 0.0)",19.023296,96.633165
16282,MMR017003010,Ka Nyin Pin,ကညင်ပင်,ကျေးရွာအုပ်စု,Village Tract,"ကညင်ပင်, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.82768, 96.471802, 0.0)",18.827679999999997,96.471802
16285,MMR017003013,Ma Gyi Kone,မကျီးကုန်း,ကျေးရွာအုပ်စု,Village Tract,"မကျီးကုန်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.25638, 95.902779, 0.0)",21.25638,95.90277900000001
16286,MMR017003014,Tha Yet Taw,သရက်တော,ကျေးရွာအုပ်စု,Village Tract,"သရက်တော, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(20.0452, 96.228981, 0.0)",20.0452,96.228981
16290,MMR017003018,Hpa Yar Ni,ဘုရားနီ,ကျေးရွာအုပ်စု,Village Tract,"ဘုရားနီ, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.707821, 97.133713, 0.0)",19.707821,97.133713
16291,MMR017003019,Tha Pyay Kyun,သပြေကျွန်း,ကျေးရွာအုပ်စု,Village Tract,"သပြေကျွန်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.112659, 93.708069, 0.0)",19.112659,93.708069
16292,MMR017003020,Kyun Kone,ကျွန်းကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ကျွန်းကုန်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.124491, 97.77758, 0.0)",17.124491,97.77758
16295,MMR017003023,Thea Phyu,သဲဖြူ,ကျေးရွာအုပ်စု,Village Tract,"သဲဖြူ, Myeik District, Tanintharyi Region, Myanmar","(11.8516445, 99.2896141, 0.0)",11.8516445,99.2896141
16300,MMR017003028,Hpa Yar Kone,ဘုရားကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ဘုရားကုန်း, Thaton District, Mon, Myanmar","(17.4502645, 97.2519171, 0.0)",17.4502645,97.2519171
16303,MMR017003031,Hnget Pyaw Taw,ငှက်ပျောတော,ကျေးရွာအုပ်စု,Village Tract,"ငှက်ပျောတော, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.384609, 97.825531, 0.0)",17.384609,97.82553100000001
16306,MMR017003034,Mee Thway Taik,မီးသွေးတိုက်,ကျေးရွာအုပ်စု,Village Tract,"Mee Thway Taik မီးသွေးတိုက်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 066, Myanmar","(21.8578837, 95.9721957, 0.0)",21.8578837,95.9721957
16307,MMR017003035,Sin Lan,ဆင်လမ်း,ကျေးရွာအုပ်စု,Village Tract,"Sin Lan ဆင်လမ်း, ပြင်ဦးလွင်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.0412229, 96.4407262643684, 0.0)",22.041222899999998,96.4407262643684
16311,MMR017003039,Si Son,ဆီဆုံ,ကျေးရွာအုပ်စု,Village Tract,"ဆီဆုံ, Thaton District, Mon, 110101, Myanmar","(16.540118, 97.609194, 0.0)",16.540118,97.60919399999999
16315,MMR017003043,Taung Ka Lay,တောင်ကလေး,ကျေးရွာအုပ်စု,Village Tract,"တောင်ကလေး, ကော့ကရိတ်ခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(15.80766, 98.024063, 0.0)",15.80766,98.024063
16321,MMR017003049,Sat Thwar,ဆပ်သွား,ကျေးရွာအုပ်စု,Village Tract,"ဆပ်သွား, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.780199, 94.501579, 0.0)",17.780199,94.501579
16322,MMR017003050,Htan Ta Pin,ထန်းတပင်,ကျေးရွာအုပ်စု,Village Tract,"ထန်းတပင်, ရန်ကုန်တိုင်းဒေသကြီး, 1111, Myanmar","(17.05755495, 95.88844688904413, 0.0)",17.05755495,95.88844688904413
16325,MMR017003053,Thit Poke Kone,သစ်ပုတ်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သစ်ပုတ်ကုန်း, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 07182, Myanmar","(17.98757, 94.530838, 0.0)",17.98757,94.530838
16329,MMR017003057,Tha Yet Kone,သရက်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သရက်ကုန်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 043, Myanmar","(20.159321, 92.851044, 0.0)",20.159321,92.85104399999999
16331,MMR017003059,Yone Pin,ရုံးပင်,ကျေးရွာအုပ်စု,Village Tract,"Yone Pin, မန္တလေးခရိုင်, မန္တလေးတိုင်း, Myanmar","(22.1026871, 96.1905282, 0.0)",22.1026871,96.1905282
16333,MMR017003061,Kyee Pin,ကျီးပင်,ကျေးရွာအုပ်စု,Village Tract,"ကျီးပင်, Thaton District, Mon, Myanmar","(17.2332036, 97.1153275, 0.0)",17.233203600000003,97.1153275
16337,MMR017003065,Htan Zin Hla,ထန်းဇင်လှ,ကျေးရွာအုပ်စု,Village Tract,"Htan Zin Hla ထန်းဇင်လှ, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.9039781, 95.7119685030303, 0.0)",21.903978100000003,95.7119685030303
16354,MMR017004015,Kyauk Tan,ကျောက်တန်း,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်တန်း, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.6349752, 96.3254567, 0.0)",16.6349752,96.3254567
16357,MMR017004018,Ka Nyin Ngu,ကညင်ငူ,ကျေးရွာအုပ်စု,Village Tract,"ကညင်ငူ, မြန်အောင်, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(18.0561776, 95.2778352, 0.0)",18.0561776,95.27783520000001
16359,MMR017004020,Kyar Kan,ကြာကန်,ကျေးရွာအုပ်စု,Village Tract,"ကြာကန်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.76436, 93.109962, 0.0)",20.76436,93.109962
16360,MMR017004021,Kyauk Ta Gar,ကျောက်တံခါး,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်တံခါး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.844021, 94.346947, 0.0)",18.844020999999998,94.346947
16361,MMR017004022,Kone Tan,ကုန်းတန်း,ကျေးရွာအုပ်စု,Village Tract,"ကုန်းတန်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.844681, 93.733833, 0.0)",18.844681,93.73383299999999
16362,MMR017004023,Daunt Gyi,ဒေါင့်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဒေါင့်ကြီး, မိုးမိတ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.11697, 96.68306, 0.0)",23.116970000000002,96.68306
16364,MMR017004025,Yae Kyaw Gyi,ရေကျော်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"Yay Kyaw Kyi (ရေကျော်ကြီး), Pyapon, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(15.8434367, 95.1132998, 0.0)",15.8434367,95.11329980000001
16367,MMR017004028,Thone Gwa,သုံးခွ,ကျေးရွာအုပ်စု,Village Tract,"သုံးခွ, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.7608437, 96.5237188, 0.0)",16.7608437,96.5237188
16368,MMR017004029,Kyauk Pon,ကျောက်ပုံ,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ပုံ, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.15189, 96.487961, 0.0)",21.151889999999998,96.487961
16370,MMR017004031,Poe Laung,ပိုးလောင်း,ကျေးရွာအုပ်စု,Village Tract,"Poe Laung (ပိုးလောင်း), Labutta, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(15.8458179, 95.0383656, 0.0)",15.8458179,95.03836559999999
16371,MMR017004032,Taung Ka Lay,တောင်ကလေး,ကျေးရွာအုပ်စု,Village Tract,"တောင်ကလေး, ကော့ကရိတ်ခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(15.80766, 98.024063, 0.0)",15.80766,98.024063
16372,MMR017004033,Kone Ka Lay,ကုန်းကလေး,ကျေးရွာအုပ်စု,Village Tract,"ကုန်းကလေး, Mawlamyine District, Mon, Myanmar","(16.2962359, 97.5412693, 0.0)",16.2962359,97.5412693
16374,MMR017004035,Gway Chaung,ဂွေးချောင်း,ကျေးရွာအုပ်စု,Village Tract,"Gway Chaung (ဂွေးချောင်း), Labutta, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(15.9206821, 94.6297615, 0.0)",15.9206821,94.6297615
16377,MMR017004038,Kan Ni,ကမ်းနီ,ကျေးရွာအုပ်စု,Village Tract,"ကမ်းနီ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.187599, 97.670593, 0.0)",17.187599,97.67059300000001
16378,MMR017004039,Ku Lar Chaung,ကုလားချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ကုလားချောင်း, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(21.03199, 92.872017, 0.0)",21.03199,92.872017
16384,MMR017004045,Shwe Taung,ရွှေတောင်,ကျေးရွာအုပ်စု,Village Tract,"ရွှေတောင်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.558029, 93.313911, 0.0)",20.558029,93.313911
16393,MMR017004054,Myo Thit,မြို့သစ်,ကျေးရွာအုပ်စု,Village Tract,"မြို့သစ်, ဗန်းမော်ခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(24.4109379, 97.4068024, 0.0)",24.410937899999997,97.4068024
16396,MMR017004057,Hpa Yar Hla,ဘုရားလှ,ကျေးရွာအုပ်စု,Village Tract,"ဘုရားလှ, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.34602, 92.806557, 0.0)",20.346020000000003,92.806557
16397,MMR017004058,Nyaung Waing,ညောင်ဝိုင်း,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ဝိုင်း, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.006769, 96.427612, 0.0)",17.006769,96.427612
16400,MMR017004061,War Kone,ဝါးကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ဝါးကုန်း Wa Khone, ပုလော, Myeik District, Tanintharyi Region, Myanmar","(13.2165401, 98.5894096, 0.0)",13.216540099999998,98.5894096
16403,MMR017004064,Kan Chaing,ကံချိုင်,ကျေးရွာအုပ်စု,Village Tract,"Kan Chaing Sub-Rural Health Center, Kan Chaing - Kha Mauk Maw Rural Road, ငပုတော, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(15.9738398, 94.2580288, 0.0)",15.973839800000002,94.25802879999999
16404,MMR017004065,Oke Twin,အုတ်တွင်း,ကျေးရွာအုပ်စု,Village Tract,"အုတ်တွင်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08121, Myanmar","(18.832928, 96.413628, 0.0)",18.832928,96.413628
16406,MMR017004067,Kyauk Chaung,ကျောက်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်ချောင်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.970461, 93.159622, 0.0)",19.970461,93.159622
16407,MMR017004068,Ka Nyin Chaung,ကညင်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ကညင်ချောင်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.52045, 92.707512, 0.0)",20.52045,92.707512
16409,MMR017004070,San Gyi,စမ်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"စမ်းကြီး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.23871, 94.449112, 0.0)",18.23871,94.449112
16411,MMR017004072,Chaung Wa,ချောင်းဝ,ကျေးရွာအုပ်စု,Village Tract,"ချောင်းဝ, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.885919, 93.932732, 0.0)",18.885919,93.932732
16414,MMR017004075,Nat Hmaw,နတ်မှော်,ကျေးရွာအုပ်စု,Village Tract,"နတ်မှော်, Thaton District, Mon, Myanmar","(16.692986, 97.5826967, 0.0)",16.692985999999998,97.5826967
16416,MMR017004077,Yae Kyaw,ရေကျော်,ကျေးရွာအုပ်စု,Village Tract,"ရေကျော်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.934759, 94.481743, 0.0)",17.934759,94.48174300000001
16418,MMR017004079,Sa Par Gyi,စပါးကြီး,ကျေးရွာအုပ်စု,Village Tract,"စပါးကြီး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.470699, 94.29055, 0.0)",18.470699,94.29055
16421,MMR017004082,Thea Hpyu,သဲဖြူ,ကျေးရွာအုပ်စု,Village Tract,"သဲဖြူ, Myeik District, Tanintharyi Region, Myanmar","(11.8516445, 99.2896141, 0.0)",11.8516445,99.2896141
16422,MMR017004083,Moe Tein Pyin,မိုးတိမ်ပြင်,ကျေးရွာအုပ်စု,Village Tract,"မိုးတိမ်ပြင်, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.38553, 92.947182, 0.0)",20.38553,92.947182
16423,MMR017005001,Thaung,သောင်,ကျေးရွာအုပ်စု,Village Tract,"ဇီး​ဖြူ​ သောင်, Mawlamyine District, Mon, Myanmar","(15.1958375, 97.7889608, 0.0)",15.1958375,97.7889608
16429,MMR017005007,Nyaung Pin Seik,ညောင်ပင်ဆိပ်,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ပင်ဆိပ်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.693451, 94.202927, 0.0)",18.693451,94.202927
16434,MMR017005012,Inn Hpyar,အင်းဖျား,ကျေးရွာအုပ်စု,Village Tract,"အင်းဖျား, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.14777, 93.349571, 0.0)",20.14777,93.349571
16435,MMR017005013,Kan Thone Sint,ကံသုံးဆင့်,ကျေးရွာအုပ်စု,Village Tract,"ကံသုံးဆင့် ( မြို ), ကျောက်တော်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.70779, 92.911201, 0.0)",20.70779,92.911201
16437,MMR017005015,Tha Yet Chaung,သရက်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"သရက်ချောင်း, Dawei District, Tanintharyi Region, Myanmar","(13.65614075, 98.42172453844316, 0.0)",13.65614075,98.42172453844316
16444,MMR017005022,Wea Gyi,ဝဲကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဝဲကြီး, Thaton District, Mon, Myanmar","(17.2160007, 97.1583245, 0.0)",17.2160007,97.1583245
16445,MMR017005023,Kyu Taw,ကျူတော,ကျေးရွာအုပ်စု,Village Tract,"Kiotau BEPS, Lauilem Road, Namlan, သီပေါ, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.2596207, 97.39503636432264, 0.0)",22.2596207,97.39503636432265
16448,MMR017005026,Za Yat Seik,ဇရပ်ဆိပ်,ကျေးရွာအုပ်စု,Village Tract,"ဇရပ်ဆိပ် Zayat Seik, ပုလော, Myeik District, Tanintharyi Region, Myanmar","(12.8333725, 98.7001633, 0.0)",12.833372500000001,98.70016329999999
16450,MMR017005028,Ah Htaung,အထောင်,ကျေးရွာအုပ်စု,Village Tract,"အ.ထ.က အထောင်, Bogyoke Road, ကျုံပျော်, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.34623235, 95.33470928143865, 0.0)",17.34623235,95.33470928143863
16454,MMR017005032,Kyaung Su,ကျောင်းစု,ကျေးရွာအုပ်စု,Village Tract,"ကျောင်းစု, Thaton District, Mon, Myanmar","(16.7795084, 97.2919311, 0.0)",16.779508399999997,97.2919311
16460,MMR017005038,Thar Yar Kone,သာယာကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သာယာကုန်း, Thaton District, Mon, Myanmar","(16.7131733, 97.4205887, 0.0)",16.7131733,97.4205887
16469,MMR017005047,Thaung Gyi,သောင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"သောင်ကြီး, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.175541, 96.497276, 0.0)",17.175541,96.497276
16470,MMR017005048,Kwin Gyi,ကွင်းကြီး,ကျေးရွာအုပ်စု,Village Tract,"ကွင်းကြီး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.11714, 94.547592, 0.0)",18.11714,94.54759200000001
16471,MMR017005049,Thin Taw Gyi,သင်တောကြီး,ကျေးရွာအုပ်စု,Village Tract,"သင်တောကြီး, Thaton District, Mon, Myanmar","(17.187527, 97.165532, 0.0)",17.187527,97.165532
16473,MMR017005051,Za Yat Kwin,ဇရပ်ကွင်း,ကျေးရွာအုပ်စု,Village Tract,"ZAYATKWIN (TARSONE) BUS STOP, No.2 Main Road, လှည်းကူး, ရန်ကုန်တိုင်းဒေသကြီး, 130104, Myanmar","(17.1320884, 96.3268866, 0.0)",17.1320884,96.3268866
16479,MMR017005057,Myo Chaung,မြို့ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"မြို့ချောင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(19.329651, 93.809868, 0.0)",19.329651000000002,93.80986800000001
16483,MMR017005061,Thea Kone,သဲကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သဲကုန်း, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.075029, 94.482948, 0.0)",18.075029,94.482948
16488,MMR017005066,Inn Ma,အင်းမ,ကျေးရွာအုပ်စု,Village Tract,"Inn Ma, နောင်ချို, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.387882, 96.48127028775671, 0.0)",22.387882,96.48127028775671
16489,MMR017005067,Ma Gyi Kone,မကျီးကုန်း,ကျေးရွာအုပ်စု,Village Tract,"မကျီးကုန်း, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.25638, 95.902779, 0.0)",21.25638,95.90277900000001
16490,MMR017005068,Mi Chaung Aing,မိချောင်းအိုင်,ကျေးရွာအုပ်စု,Village Tract,"မိချောင်းအိုင်, Thaton District, Mon, Myanmar","(17.1383179, 97.3579498, 0.0)",17.138317899999997,97.3579498
16491,MMR017005069,Tha Yet Cho,သရက်ချို,ကျေးရွာအုပ်စု,Village Tract,"သရက်ချို, မိုးမိတ်ခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(23.1419557, 96.7120355, 0.0)",23.1419557,96.7120355
16493,MMR017005071,Tha Hpan Chaung,သဖန်းချောင်း,ကျေးရွာအုပ်စု,Village Tract,"သဖန်းချောင်း, ကျောက်ဖြူခရိုင်, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.805281, 93.67733, 0.0)",18.805281,93.67733
16495,MMR017005073,Taik,တိုက်,ကျေးရွာအုပ်စု,Village Tract,"ပြုံးပြုံးလေး တိုက်, Awbar Street, တာမွေ, Southern District, ရန်ကုန်တိုင်းဒေသကြီး, 00923, Myanmar","(16.8009431, 96.1780364, 0.0)",16.8009431,96.17803640000001
16504,MMR017005082,Thet Kei Pyin,သက္ကယ်ပြင်,ကျေးရွာအုပ်စု,Village Tract,"သက္ကယ်ပြင်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.70664, 94.327026, 0.0)",18.70664,94.327026
